Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Avg_Trading
2011-07-14,472.66,476.19,459.96,461.85,6937844,0,0,467.67
2004-10-26,103.69,106.05,103.69,105.7,6932760,0,0,104.78
2021-01-14,3132.81,3243.52,3098.45,3227.83,6931542,6,0,3175.65
2009-08-21,199.95,204.13,197.16,202.84,6929022,0,0,201.02
2007-10-17,203.2,213.74,191.7,209.85,6924440,0,0,204.62
2007-04-24,237.08,240.51,232.32,233.43,6922516,0,0,235.83
2018-07-12,1860.39,1866.86,1838.35,1848.53,6921701,0,0,1853.53
2005-03-31,131.24,135.03,130.56,133.81,6914640,0,0,132.66
2007-08-17,208.57,209.53,199.21,202.46,6901104,0,0,204.94
2010-05-27,294.45,300.44,291.32,297.19,6883872,0,0,295.85
2005-04-25,108.84,109.13,107.27,108.11,6880584,0,0,108.34
2007-10-15,205.12,209.27,203.15,205.91,6871600,0,0,205.86
2009-01-19,101.44,101.44,95.45,98.08,6868376,0,0,99.1
2018-03-28,1318.63,1336.81,1313.56,1324.79,6865654,0,0,1323.45
2008-11-21,92,101.27,90.1,99.2,6845692,0,0,95.64
2009-02-06,96.56,100.09,95.97,99.08,6840388,0,0,97.92
2008-04-25,175.96,175.96,170.75,171.58,6828568,0,0,173.57
2006-07-24,169.91,173.41,164.23,172.09,6825088,0,0,169.91
2004-11-19,114.9,115.28,112.86,113.42,6812760,0,0,114.12
2005-03-17,135.3,137.7,134.55,136.51,6805328,0,0,136.02
2009-09-24,234.21,242.69,231.82,240,6803348,0,0,237.18
2020-03-11,1884.01,1936.93,1871.34,1904.18,6796449,0,0,1899.12
2009-02-10,101.88,104.05,100.7,103.38,6790772,0,0,102.5
2006-10-11,195.3,204.67,195.3,198.1,6773716,0,0,198.34
2005-10-27,134.06,134.62,130.95,132.01,6771944,0,0,132.91
2009-02-27,94.98,96.36,89.71,95.2,6750148,0,0,94.06
2005-11-16,142.37,142.91,141.53,142.42,6742576,0,0,142.31
2002-08-22,29.38,30.91,29.23,29.67,6732480,0,0,29.8
2008-06-13,169.79,177.87,169.79,175.5,6732432,0,0,173.24
2009-04-01,105.62,109.13,102.57,107.3,6724568,0,0,106.16
2011-10-14,448.93,470.09,448.72,467.41,6710132,0,0,458.79
2009-07-08,154.18,154.26,146.07,151.19,6694766,0,0,151.43
2013-10-17,947.07,947.07,890.03,895.45,6687214,0,0,919.9
2009-03-24,102.9,104.93,100.93,102.8,6681544,0,0,102.89
2017-11-15,1255.26,1277.99,1253.1,1254.93,6670834,0,0,1260.32
2009-04-17,113.66,118.14,111.36,112.93,6664024,0,0,114.02
2007-08-16,210.87,214.63,207.99,208.57,6663120,0,0,210.51
2004-12-24,114.9,118.54,113.84,118.16,6661856,0,0,116.36
2008-12-02,111.65,111.65,102.45,104.37,6658808,0,0,107.53
2007-05-03,242.95,246.76,242.52,245.89,6643028,0,0,244.53
2005-06-10,119.6,121.47,117.84,118.31,6642624,0,0,119.3
2012-12-19,509.58,518.15,509.58,516.51,6642060,0,0,513.45
2004-12-29,122.73,124.59,122.37,123.03,6633224,0,0,123.18
2005-09-12,134.34,153.99,132.23,134.46,6631072,0,0,138.75
2020-10-15,2785.92,2802.52,2702.67,2716.15,6629355,0,0,2751.82
2008-11-14,106.75,107.44,102.54,103.98,6617464,0,0,105.18
2008-04-28,156.09,172.88,138.92,170.12,6598136,0,0,159.5
2005-11-21,144.08,144.96,141.88,143.07,6597336,0,0,143.5
2009-06-15,150.69,154.69,148.78,153.31,6595868,0,0,151.87
2004-09-08,92.57,93.02,92.12,92.36,6593984,0,0,92.52
2009-04-09,120.6,122.16,117.1,118.74,6586724,0,0,119.65
2009-04-22,110.35,111.26,105.85,106.99,6584924,0,0,108.61
2008-08-28,159.65,160.47,152.37,154.26,6580688,0,0,156.69
2005-10-05,139.51,139.98,137.73,138.2,6577720,0,0,138.86
2006-06-26,162.81,162.81,153.16,154.62,6575056,0,0,158.35
2019-11-26,2032.27,2040.1,1978.98,1990.26,6561580,0,0,2010.4
2004-11-04,110.13,110.7,108.82,109.07,6555808,0,0,109.68
2011-08-08,416.7,425.83,410.69,414.29,6549306,0,0,416.88
2005-06-03,118.53,121.16,117.83,120.83,6548528,0,0,119.59
2008-06-16,177.31,179.05,174.27,175.73,6541784,0,0,176.59
2005-04-27,106.62,106.62,103.81,104.25,6537368,0,0,105.33
2010-01-28,300.26,303.64,291.53,297.15,6537196,0,0,298.15
2005-03-14,133.43,136.42,132.68,135.66,6534032,0,0,134.55
2007-05-16,241.08,241.08,230.71,233.31,6523616,0,0,236.54
2014-05-19,916.54,920.81,852.39,868.24,6516606,0,0,889.49
2007-12-03,195.29,204.9,194.22,201.81,6516348,0,0,199.06
2008-11-11,106.16,107.29,101.85,103.59,6498776,0,0,104.72
2005-05-05,107.45,107.46,105.17,106.23,6495064,0,0,106.58
2005-09-22,138.76,139.8,131.33,131.75,6482408,0,0,135.41
2021-09-17,3920,3945,3805,3827.85,6477148,0,0,3874.46
2008-12-17,95.07,96.37,92.45,93.49,6476068,0,0,94.34
2010-01-07,293.87,295.43,284.08,285.44,6474892,0,0,289.71
2005-07-13,120.53,121.93,118.84,119.19,6469840,0,0,120.12
2019-02-26,1872.07,1929.77,1860.98,1923.68,6453309,0,0,1896.62
2005-06-29,123.81,126.89,123.54,124.51,6446640,0,0,124.69
2008-04-16,190.05,193.33,185.61,187.52,6438768,0,0,189.13
2006-03-10,159.7,167.53,159.51,166.46,6434944,0,0,163.3
2008-06-18,178.63,178.67,172.85,174.77,6431336,1.25,0,176.23
2009-08-05,210.9,213.87,202.16,210.71,6424010,0,0,209.41
2004-09-10,92.01,92.01,90.71,91.9,6415072,0,0,91.66
2009-03-18,98.53,101.39,98.53,99.54,6413800,0,0,99.5
2004-10-21,105.7,105.86,104.28,104.61,6413520,0,0,105.12
2005-06-20,119.14,121.65,118.7,121.09,6412672,0,0,120.14
2016-04-20,1135.34,1135.34,1092.84,1097.47,6405024,0,0,1115.25
2005-09-27,138.67,139.23,135.97,137.47,6404008,0,0,137.84
2005-02-28,128.85,129.41,125.21,129.03,6402408,0,0,128.13
2012-07-17,507.96,510.46,490.11,494.57,6383816,0,0,500.78
2008-01-22,156.6,190.3,139.36,153.82,6376872,0,0,160.02
2006-01-25,155.64,156.67,155.12,155.85,6365736,0,0,155.82
2021-07-09,3242.92,3274.85,3194.03,3201.16,6365067,0,0,3228.24
2009-06-12,154.69,156.62,150,150.66,6358660,0,0,152.99
2008-09-18,141.73,145.82,130.64,140.4,6357104,0,0,139.65
2005-10-20,133.31,135.19,131.05,133.43,6352952,0,0,133.25
2020-03-24,1622.93,1737.75,1603.09,1672.11,6350865,0,0,1658.97
2005-10-04,141,141.21,139.45,140.06,6350472,0,0,140.43
2005-08-04,122.4,123.79,120.81,121.49,6346936,0,0,122.12
2019-07-10,1978.53,2024.05,1970.26,2005.36,6343581,0,0,1994.55
2005-08-25,122.69,125.04,122.22,124.44,6341224,0,0,123.59
2004-09-28,94.43,95.49,94.11,94.39,6339416,0,0,94.6
2009-07-28,192.92,193.16,187.72,191.45,6334984,0,0,191.31
2008-04-23,171.14,174.75,169.8,171.55,6326156,0,0,171.81
2019-09-23,2001.27,2001.27,1883.04,1921.94,6323401,0,0,1951.88
2006-06-29,161.87,162.81,158.08,159.1,6318576,0,0,160.46
2006-07-20,168.1,172.28,167.54,170.97,6312720,0,0,169.72
2004-11-25,115,115.93,112.63,113.4,6310872,0,0,114.24
2008-01-17,185.64,185.68,176.65,177.36,6302096,0,0,181.33
2020-06-26,1993.94,2099.3,1988.97,2086.35,6300722,0,0,2042.14
2006-04-20,190.64,191.12,186.41,187.81,6296944,0,0,189
2005-09-20,136.79,139.14,133.5,138.24,6293424,0,0,136.92
2007-08-10,213.74,221.12,207.11,219.4,6290560,0,0,215.34
2016-11-15,963.02,981.51,933.45,965.02,6290324,0,0,960.75
2020-04-08,1727.93,1773.09,1670,1674.37,6285615,0,0,1711.35
2018-04-16,1448.87,1487.91,1446.43,1482.19,6270274,0,0,1466.35
2009-09-04,215.09,216.68,209.99,211.86,6263446,0,0,213.4
2008-06-27,170.98,170.98,165.12,167.9,6260948,0,0,168.74
2009-10-05,246.43,254.52,243.37,245.08,6259596,0,0,247.35
2006-11-30,222.99,229.12,221.7,227.94,6254552,0,0,225.44
2019-12-19,2119.74,2174.88,2107.83,2167.63,6251505,0,0,2142.52
2007-09-28,196.49,207.03,196.49,203.23,6249532,0,0,200.81
2020-04-16,1678.79,1732.74,1644.53,1684.78,6245533,0,0,1685.21
2006-05-02,187.26,191.07,186.88,190.01,6239280,0,0,188.8
2004-12-10,113.69,115.14,113.13,114.22,6216808,0,0,114.04
2005-09-21,138.57,138.76,131.62,136.66,6215320,0,0,136.4
2005-10-07,133.97,136.69,133.05,135.83,6206624,0,0,134.88
2005-12-09,152.43,159.65,151.8,158.53,6194224,0,0,155.6
2005-12-12,155.48,160.63,154.69,155.46,6191488,0,0,156.56
2005-01-18,118.79,119.66,117.19,117.78,6183264,0,0,118.35
2015-10-13,1155.36,1159.45,1139.74,1153.48,6179712,0,0,1152
2007-01-12,245.31,252.69,245.31,251.73,6175748,0,0,248.76
2007-07-17,224.83,224.83,219.9,221,6164688,0,0,222.64
2007-05-22,235.84,237.08,232.71,234.54,6160224,0,0,235.04
2008-06-10,175.58,177.31,167.28,169.6,6155372,0,0,172.44
2018-07-09,1804.13,1804.5,1759.58,1765.68,6151747,0,0,1783.47
2008-03-27,168.24,169.02,162.28,164.48,6151152,0,0,166.01
2005-07-12,123.68,123.9,119.33,120.61,6150600,0,0,121.88
2008-06-09,174.08,186.17,171.72,176.37,6140140,0,0,177.08
2004-11-01,107.17,109.45,106.45,109.09,6137568,0,0,108.04
2008-11-26,98.57,103.81,97.38,103.31,6135556,0,0,100.77
2005-05-24,116.3,116.3,112.62,115.38,6128856,0,0,115.15
2005-03-18,136.33,137.59,133.15,137.23,6123464,0,0,136.08
2006-09-28,198.16,198.91,192.08,193.49,6121572,0,0,195.66
2018-04-12,1399.59,1464.68,1398.63,1459.68,6114360,0,0,1430.65
2009-06-26,151.72,160.41,149.36,157.63,6099700,0,0,154.78
2007-03-26,244.89,247.51,239.22,240.39,6098736,0,0,243
2020-07-29,2261.91,2311.25,2216.56,2246.17,6090431,0,0,2258.97
2005-07-08,122.93,124.69,121.33,122.97,6088000,0,0,122.98
2020-11-27,2680.87,2693.46,2645.24,2655.75,6086808,0,0,2668.83
2006-08-31,186.58,190.37,186.58,189.25,6076856,0,0,188.2
2020-12-18,2842.42,2872.15,2820.81,2835.48,6076692,0,0,2842.71
2021-04-15,3138.07,3214.48,3065.73,3196.31,6062760,0,0,3153.65
2007-07-11,226.02,226.59,210.34,219.69,6062124,0,0,220.66
2019-12-17,2067.91,2109.24,2060.62,2105.3,6059673,0,0,2085.77
2009-05-26,125.12,126.05,122.27,123.05,6058900,0,0,124.12
2005-11-23,141.31,143.39,141.22,142.88,6054776,0,0,142.2
2010-03-15,319.27,328.5,316.94,327.7,6054434,0,0,323.1
2010-01-08,286.08,287.08,278.29,279.61,6048178,0,0,282.76
2003-01-01,44.6,46.08,44.6,45.42,6027072,0,0,45.18
2005-12-13,155.63,158.08,154.97,157.1,6027072,0,0,156.45
2005-04-18,121.47,126.02,120.63,123.21,6024304,0,0,122.83
2005-06-24,121.47,125.05,121,123.88,6021320,0,0,122.85
2008-10-22,108.05,108.05,99.51,106.43,6020668,0,0,105.51
2007-06-08,229.93,234.51,226.79,232.53,6019076,0,0,230.94
2020-08-31,2210.59,2246.32,2198.75,2227.62,6018154,0,0,2220.82
2008-10-01,130.36,133.34,125.64,130.78,6017916,0,0,130.03
2011-02-09,458.23,461.13,442.39,448.35,6012732,0,0,452.52
2014-01-20,944.25,1000.02,942.79,995,6010558,0,0,970.52
2017-02-02,990.02,1012.35,982.24,1007.17,6009482,0,0,997.94
2006-11-14,205.54,211.05,205.54,210.34,6003860,0,0,208.12
2007-07-26,220.85,231.37,218.96,227.37,6002804,0,0,224.64
2004-12-22,118.83,118.83,114.62,115.57,6001712,0,0,116.96
2008-12-15,98.33,98.33,91.52,91.99,5997716,0,0,95.04
2008-07-23,161.02,168.77,158.86,166.94,5971420,0,0,163.9
2006-06-15,149.69,149.69,141.67,146.35,5967360,0,0,146.85
2008-01-31,167.86,171.72,161.17,168.58,5966956,0,0,167.33
2011-08-30,424.45,432.81,422.04,429.56,5966682,0,0,427.22
2006-06-21,153.35,155.9,150.98,155.36,5963496,0,0,153.9
2009-08-17,205.85,206.12,201.25,203.2,5962820,0,0,204.1
2021-05-27,3155.06,3210.74,3154.91,3173.08,5959785,0,0,3173.45
2009-01-14,103.42,109.22,103.42,105.57,5958904,0,0,105.41
2005-03-24,133.62,134.37,128.73,129.35,5954576,0,0,131.52
2011-08-10,411.67,417.03,401.29,405.51,5949080,0,0,408.88
2017-06-06,1200.31,1235.87,1199.86,1229.97,5946720,0,0,1216.5
2005-02-07,122.65,124.34,121.56,122.76,5944216,0,0,122.83
2006-06-01,172.25,172.25,159.51,161.33,5942760,0,0,166.34
2007-04-26,233.84,238.15,232.51,236.39,5941756,0,0,235.22
2011-01-31,477.21,477.21,460.7,473.33,5940816,0,0,472.11
2020-04-23,1747.56,1865.38,1728.76,1844.02,5934366,0,0,1796.43
2006-03-17,173.67,177.49,173.67,175.65,5932240,0,0,175.12
2009-09-07,213.41,220.48,212.54,219.45,5925720,0,0,216.47
2009-06-30,153.71,157.87,151.98,154.64,5923948,0,0,154.55
2005-10-21,134.62,135.36,132.74,134.55,5923416,0,0,134.32
2005-11-11,138.02,140.18,138.02,139.68,5919888,0,0,138.97
2009-01-06,100.87,102.25,97.59,99.19,5918992,0,0,99.98
2020-04-30,1943.92,1994.97,1906.81,1977.74,5915544,0,0,1955.86
2008-06-25,162.96,171.68,161.27,170.09,5914196,0,0,166.5
2006-07-26,175.87,179.38,173.46,178.79,5908720,0,0,176.88
2008-06-05,186.01,192.32,186,189.44,5905256,0,0,188.44
2013-08-29,807.34,836.65,797.7,826.92,5905182,0,0,817.15
2005-09-28,137.63,138.66,136.04,138.15,5900064,0,0,137.62
2008-10-06,126.79,126.79,116.81,120.51,5882984,0,0,122.73
2021-01-08,3062.43,3100.1,3032.7,3093.06,5879039,0,0,3072.07
2008-11-07,97.94,104.79,95.15,102.86,5877720,0,0,100.18
2019-05-28,1943.78,1979.16,1929.62,1956.75,5872979,0,0,1952.33
2011-10-12,439.28,448.93,437.64,444.66,5871662,0,0,442.63
2007-10-23,205.29,211.44,203.56,204.44,5862364,0,0,206.18
2009-05-22,124.15,127.1,124.15,124.94,5861456,0,0,125.08
2010-11-25,411.63,424.61,410.43,416.42,5855006,0,0,415.77
2005-01-31,120.96,122.25,120.24,121.18,5853384,0,0,121.16
2006-10-05,189.24,191.32,188.29,189.57,5849400,0,0,189.6
2008-12-16,92.06,94.98,91.08,93.89,5847868,0,0,93
2012-01-25,453.7,459.94,452.11,454.99,5845238,1.5,0,455.18
2006-05-25,168,179.18,164.7,177.15,5839048,0,0,172.26
2020-01-20,2134.42,2180.42,2096.79,2110.55,5817599,0,0,2130.55
2015-01-30,1123.79,1130.06,1083.98,1089.27,5817402,0,0,1106.78
2009-09-16,230.62,231,225.12,227.24,5816522,0,0,228.49
2005-08-30,127.45,130.77,127.45,130.15,5807592,0,0,128.95
2009-03-06,90.65,95.54,90.18,94.92,5805604,0,0,92.82
2021-01-05,3012.48,3086.47,3012.48,3065.41,5801309,0,0,3044.21
2005-06-06,121,121.63,118.7,119.64,5792512,0,0,120.24
2013-01-14,552.7,565.04,547.82,559.19,5790224,0,0,556.19
2007-07-13,236.36,241.22,216.12,217.22,5784648,0,0,227.73
2006-03-30,179.6,189.71,179.6,185.76,5784168,0,0,183.67
2005-11-08,138.86,139.83,138.52,139.15,5782184,0,0,139.09
2017-02-10,1054.32,1106.08,1054.32,1093.99,5782160,0,0,1077.18
2010-04-01,315.02,324.42,313.32,323.61,5781432,0,0,319.09
2021-03-19,3008.68,3077.2,2983.86,3028.74,5776626,0,0,3024.62
2005-06-28,123.15,124.09,122.79,123.67,5776112,0,0,123.42
2017-06-22,1111.32,1121.47,1100.25,1104.79,5775882,0,0,1109.46
2005-05-16,106.99,108.29,106.73,107.86,5775200,0,0,107.47
2008-11-25,101.68,105.76,97.95,98.72,5774020,0,0,101.03
2017-04-27,1052.06,1061.99,1039.11,1050.51,5773186,0,0,1050.92
2004-12-15,115.93,116.93,115.37,116.07,5772672,0,0,116.07
2004-09-07,96.2,96.2,92.48,92.54,5772232,0,0,94.35
2019-04-16,2000.39,2034.32,1996.19,2011.53,5771952,0,0,2010.61
2006-05-31,173.77,173.77,163.28,168.28,5769856,0,0,169.77
2007-07-12,220.85,223.53,216.84,222.3,5763944,0,0,220.88
2008-07-16,146.4,150.08,138.88,141.25,5739900,0,0,144.15
2020-04-03,1708.29,1708.29,1619.93,1624.06,5735369,0,0,1665.14
2004-11-10,110.99,111.73,110.9,111.3,5734392,0,0,111.23
2009-10-21,246.95,254.68,246.15,252.05,5731638,0,0,249.96
2014-03-20,868.8,904.99,857.46,898.72,5728956,0,0,882.49
2008-12-18,93.02,100.7,92.45,99.99,5723936,0,0,96.54
2010-10-15,406.35,411.23,384.39,386.54,5717798,0,0,397.13
2020-03-17,1686.15,1687.13,1582.01,1615.98,5713248,0,0,1642.82
2019-12-13,1967.26,2020.16,1951.7,2014.18,5711133,0,0,1988.33
2006-05-24,176.5,177.44,166.11,169.01,5705568,0,0,172.27
2008-04-15,177.89,190.05,169.87,187.95,5703772,0,0,181.44
2006-04-25,186.87,186.87,179.23,181.87,5702208,0,0,183.71
2009-10-01,246.15,258.86,244.98,250.87,5686944,0,0,250.22
2008-05-27,189.08,191.78,182.52,186.94,5682072,0,0,187.58
2020-06-19,2010.68,2057.95,2000.83,2013.24,5681758,0,0,2020.68
2012-01-11,484.06,485.55,468.26,469.85,5675380,0,0,476.93
2009-05-25,125.33,126.91,122.7,124.41,5673644,0,0,124.84
2011-02-21,444.96,468.64,431.98,464.8,5657800,0,0,452.59
2005-08-17,120.06,122.12,118.3,121.85,5637488,0,0,120.58
2009-07-31,214.69,215.09,207.68,209.49,5634966,0,0,211.74
2013-05-02,576.85,604.27,576.85,602.21,5630326,0,0,590.05
2020-07-07,2240.11,2267.38,2197.92,2235.09,5630055,0,0,2235.12
2017-04-19,1032.65,1071.52,1027.77,1048.92,5626812,0,0,1045.21
2004-12-30,122.82,123.76,120.39,120.84,5626792,0,0,121.95
2018-01-24,1436.78,1515.39,1433.37,1476.12,5621538,0,0,1465.41
2005-12-07,147.15,150.73,146.99,150.32,5618952,0,0,148.8
2012-09-27,535.17,543.28,527.23,531.6,5605398,0,0,534.32
2009-08-19,204.25,205.01,196.76,198.38,5603370,0,0,201.1
2007-10-11,217.58,217.65,203.2,205.5,5598340,0,0,210.98
2006-11-22,219.42,222.65,215.87,218.3,5591464,0,0,219.06
2011-08-29,397.29,421.98,397.29,420.16,5590444,0,0,409.18
2011-01-13,460.09,471.09,454.89,458.17,5589198,0,0,461.06
2010-08-04,340.05,354.69,339.99,353.39,5583934,0,0,347.03
2009-11-18,276.09,281.96,273.09,274.45,5582914,0,0,276.4
2008-02-28,170.75,171.72,168.24,169.96,5579004,0,0,170.17
2008-09-29,132.16,132.16,119.15,120.71,5578636,0,0,126.04
2019-12-16,2038.25,2077.15,2022.98,2068.15,5574177,0,0,2051.63
2020-07-15,2151.49,2225.34,2147.65,2199.64,5569321,0,0,2181.03
2005-04-01,133.9,136.14,132.12,135.58,5562672,0,0,134.44
2010-09-15,366.08,373.97,365.68,372.1,5560394,0,0,369.46
2007-01-25,252.52,260.9,248.31,250.7,5553976,0,0,253.11
2007-05-07,244.32,244.88,241.11,242.59,5553328,0,0,243.22
2021-02-26,2939.18,2951.44,2859.74,2873.94,5553153,0,0,2906.07
2019-10-22,2022.69,2053.32,1983.84,1994.88,5552505,0,0,2013.68
2019-12-20,2158.83,2184.8,2147.41,2161.65,5548338,0,0,2163.17
2010-07-13,321.4,321.4,312.29,314.36,5545886,0,0,317.36
2005-04-26,108.11,108.74,105.97,106.21,5539000,0,0,107.26
2005-02-09,123.43,125.55,123.41,124.54,5537936,0,0,124.23
2009-08-25,206.32,211.5,204.77,210.43,5529298,0,0,208.26
2008-07-11,177.89,182.94,152.36,154.92,5523784,0,0,167.03
2007-11-01,202.79,202.79,195.97,196.65,5518404,0,0,199.55
2009-02-25,92.62,95.53,92.62,94.74,5517928,0,0,93.88
2010-03-25,330.14,335.23,327.7,332.43,5517582,0,0,331.38
2004-12-17,117.42,118.8,116.68,117.09,5509752,0,0,117.5
2017-12-14,1220.93,1220.93,1174.12,1186.51,5504150,0,0,1200.62
2005-05-03,105.59,106.05,103.28,103.59,5503048,0,0,104.63
2017-02-21,1146.93,1152.36,1120.09,1124.74,5501112,0,0,1136.03
2009-08-04,207.32,215.56,207.32,211.16,5481292,0,0,210.34
2005-09-16,136.76,138.92,135.02,137.03,5480184,0,0,136.93
2012-04-26,484.82,498.04,482.54,495.03,5476292,0,0,490.11
2005-03-16,134.55,137.13,134.55,135.68,5473416,0,0,135.48
2010-01-29,294.05,296.37,285.3,294.93,5473326,0,0,292.66
2008-05-28,187.17,195.88,187.17,194.76,5469588,0,0,191.25
2004-11-17,111.04,112.75,111.04,112.33,5467936,0,0,111.79
2008-05-26,177.51,185.78,176.73,184.35,5457272,0,0,181.09
2005-01-27,115.86,116.84,115.12,115.61,5455344,0,0,115.86
2006-06-30,164.23,167.26,161.45,164.59,5449760,0,0,164.38
2021-01-29,3187.47,3194.22,3078.19,3089.46,5445659,0,0,3137.34
2008-05-22,184.55,190.14,183.49,185.45,5445200,0,0,185.91
2011-08-19,388.6,390.23,372.94,382.81,5443614,0,0,383.64
2005-07-25,121.61,122.15,119.61,120.47,5433024,0,0,120.96
2005-08-01,118.84,119.59,116.55,117.45,5430792,0,0,118.11
2020-04-07,1678.84,1753.31,1673.93,1742.85,5427577,0,0,1712.23
2005-03-09,131.66,133.29,130.35,131.52,5422088,0,0,131.7
2005-10-25,133.62,136.7,132.69,135.66,5420312,0,0,134.67
2012-04-25,492.69,493.11,483.78,485.26,5417898,0,0,488.71
2009-04-06,115.24,117.05,113.45,114.2,5414580,0,0,114.99
2006-06-07,169.89,169.89,159.82,160.83,5410536,0,0,165.11
2011-10-13,451.85,455.34,445.09,450.31,5408918,0,0,450.65
2008-05-23,188.1,189.02,178.68,179.9,5401384,0,0,183.93
2007-09-25,193.61,194.38,190.97,192.02,5400496,0,0,192.75
2007-02-20,250.4,252.29,246.8,247.67,5400148,0,0,249.29
2012-10-22,553.98,558.08,544.74,551.39,5397342,0,0,552.05
2013-04-15,635.65,635.85,608.28,618.4,5391496,0,0,624.55
2006-05-23,169.89,176.87,160.55,172.74,5388136,0,0,170.01
2006-07-13,179.09,179.73,175.14,176.76,5383576,0,0,177.68
2011-09-29,429.91,440.11,426.8,437.41,5380350,0,0,433.56
2011-02-24,456.8,464.86,445.49,453.86,5378830,0,0,455.25
2009-04-24,110.34,115.67,110.34,115.06,5377524,0,0,112.86
2009-01-02,97.36,99.64,96.79,97.6,5375740,0,0,97.85
2005-10-10,136.3,138.67,135.69,136.18,5371728,0,0,136.71
2018-06-13,1702.85,1717.53,1685.98,1710.45,5370983,0,0,1704.2
2021-02-22,3074.22,3074.22,2922.45,2937.64,5366696,0,0,3002.13
2006-06-08,162.81,162.81,152.07,155.53,5360992,0,0,158.31
2007-07-09,223.41,226.09,222.76,225.01,5359768,0,0,224.32
2008-01-23,165.74,171.72,155.32,168.24,5359120,0.75,0,165.25
2010-10-13,388.84,405.82,386.06,403.85,5350604,0,0,396.14
2013-10-18,893.9,906.21,875.53,900.63,5346166,0,0,894.06
2009-11-17,266.9,276.85,263.42,275.87,5344330,0,0,270.76
2011-04-20,481.62,499.66,481.52,497.5,5338548,0,0,490.07
2007-11-30,185.69,195.68,185.69,194.56,5334612,0,0,190.41
2010-07-29,347.78,347.78,345.34,345.75,5331904,1,0,346.66
2009-04-20,108.92,114.65,108.92,110.63,5330200,0,0,110.78
2003-01-02,45.75,46.79,43.06,43.35,5325328,0,0,44.74
2021-04-05,3148.69,3240.05,3128.83,3216.11,5317862,0,0,3183.42
2018-11-28,1778.61,1872.77,1772.49,1867.97,5313249,0,0,1822.96
2007-03-02,239.14,240.13,228.89,230.32,5311752,0,0,234.62
2011-06-20,458.27,459.92,434.85,439.49,5310408,0,0,448.13
2008-10-15,113.89,114.6,104.22,105.74,5308752,0,0,109.61
2020-04-09,1718.55,1746.38,1699.65,1733.97,5307397,0,0,1724.64
2018-07-10,1779.75,1780.59,1754.19,1758.27,5303302,0,0,1768.2
2006-03-21,180.08,182.63,179.2,180.76,5301384,0,0,180.67
2008-05-02,178.47,185.61,178.28,182.09,5298780,0,0,181.11
2009-05-11,125.82,126.05,120.01,121.24,5298612,0,0,123.28
2015-01-16,1114.1,1114.67,1088.08,1109.04,5293830,0,0,1106.47
2006-04-28,179.99,187.92,172.76,186.7,5292360,0,0,181.84
2011-02-08,462.11,469.41,456.59,459.29,5288638,0,0,461.85
2006-02-16,153.37,154.77,152.15,153.77,5284488,0,0,153.51
2009-09-17,229.03,234.21,228.23,232.19,5283220,0,0,230.91
2013-08-30,823.48,870.62,819.66,863.49,5282942,0,0,844.31
2015-12-09,1044.58,1060.18,1036.59,1057.88,5282806,0,0,1049.81
2004-11-29,113.32,116.27,112.35,115.92,5281488,0,0,114.46
2007-11-12,189.38,189.38,184.53,185.27,5280988,0,0,187.14
2013-04-17,627.88,629.56,601,611.77,5279004,0,0,617.55
2020-10-16,2725.57,2746.92,2706.93,2738.65,5273773,0,0,2729.52
2011-08-05,442.23,442.58,423.63,435.97,5269388,0,0,436.1
2018-11-30,1851.11,1874.65,1845.32,1853.23,5268901,0,0,1856.08
2007-03-23,250.04,251.56,243.94,245.5,5265296,0,0,247.76
2015-08-27,1160.73,1160.73,1130.06,1142.87,5264798,0,0,1148.6
2020-10-22,2637.26,2662.68,2614.57,2647.32,5262294,0,0,2640.46
2005-04-04,135.67,136.12,132.99,133.41,5257360,0,0,134.55
2010-10-28,427.1,434.24,423.03,428.28,5255690,0,0,428.16
2007-05-25,232.69,235.37,230.22,234.4,5244168,0,0,233.17
2009-01-27,96.17,100.87,96.17,97.76,5243956,0,0,97.75
2014-05-16,937.88,960.62,895.34,921.13,5241798,0,0,928.74
